"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
8.648902384E0,-4.893629998E-2,5.726890266E-2,-1.387395859E-1,1.578707109E-1
8.652869669E0,-4.127940536E-2,1.414123178E-2,-4.974460602E-2,6.617015619E-2
8.656836954E0,3.528193384E-2,2.600732446E-2,-8.957862854E-3,4.473744615E-2
8.660804239E0,4.738498479E-2,2.836639062E-2,7.658290863E-2,9.441891121E-2
8.664771524E0,1.090720072E-1,-2.024173737E-4,1.210536957E-1,1.629439811E-1
8.668769327E0,4.894009233E-2,-4.047455266E-2,1.461620331E-1,1.593633018E-1
8.672736612E0,8.180458844E-2,-2.843043953E-2,6.185722351E-2,1.064264849E-1
8.676734415E0,4.076991975E-2,-2.605608851E-2,-4.074954987E-2,6.325845334E-2
8.680671183E0,1.022337303E-1,-2.371713519E-3,-1.187601089E-1,1.567205287E-1
8.684638468E0,7.550533116E-2,-1.908373833E-2,-1.747531891E-1,1.913215126E-1
8.688636271E0,1.834753901E-2,1.905699819E-2,-1.020698547E-1,1.054421956E-1
8.692603556E0,-7.862915099E-2,2.364348620E-3,-4.898071289E-2,9.266738242E-2
8.696570841E0,-1.129572764E-1,-6.919126958E-3,4.166126251E-2,1.205938697E-1
8.700538126E0,-1.256183088E-1,9.848866612E-3,7.217216492E-2,1.452094386E-1
8.704505411E0,-6.225223094E-2,-5.450225621E-2,-4.950714111E-2,9.641987975E-2
8.708503214E0,-5.444367975E-2,1.461814716E-2,-1.654233932E-1,1.747647090E-1
8.712470499E0,2.626566589E-2,3.091488034E-2,-2.590141296E-1,2.621715743E-1
8.716437784E0,-8.144199848E-3,-1.448823512E-2,-2.212581635E-1,2.218815266E-1
8.720405069E0,-1.856398582E-2,-2.264291048E-3,-1.339454651E-1,1.352447271E-1
8.724372355E0,-7.332116365E-5,-1.145424321E-2,1.258850098E-4,1.145516960E-2
8.728370157E0,5.412719399E-2,5.456957966E-3,4.760360718E-2,7.228855328E-2
8.732337442E0,2.981946617E-2,-3.258245811E-2,-4.302406311E-2,6.165944490E-2
8.736304728E0,3.167282790E-2,1.964792609E-2,-1.946172714E-1,1.981542111E-1
8.740272013E0,3.762921691E-2,3.375001252E-4,-2.476110458E-1,2.504541912E-1
8.744239298E0,1.071593687E-1,1.458998397E-2,-1.909475327E-1,2.194469370E-1
8.748237101E0,8.838012069E-2,2.174111456E-2,-3.979015350E-2,9.933266387E-2
8.752204386E0,9.646193683E-2,-4.437565804E-3,1.276969910E-2,9.740463265E-2
8.756171671E0,2.431866527E-2,-4.226073623E-2,1.028537750E-2,4.983127830E-2
8.760138956E0,-4.940188676E-2,1.036680862E-2,2.445411682E-2,5.608940155E-2
8.764106241E0,-9.880620986E-2,1.261775941E-2,-1.374435425E-2,1.005523855E-1
8.768104044E0,-1.215622574E-1,1.722503826E-2,-2.786731720E-2,1.258994509E-1
8.772071329E0,-1.226055548E-1,3.611293808E-2,1.034736633E-2,1.282315653E-1
8.776038614E0,-8.544614911E-2,4.985000938E-3,5.774784088E-2,1.032507034E-1
8.780005899E0,-7.215513289E-2,-1.867751032E-2,1.237592697E-1,1.444699603E-1
8.784003702E0,-1.325541735E-1,-2.093497664E-2,4.913330078E-2,1.429089339E-1
8.787970987E0,-1.381379366E-1,-1.966129988E-3,-7.948207855E-2,1.593843029E-1
8.791938273E0,-8.969738334E-2,-1.400811225E-2,-1.737861633E-1,1.960700853E-1
8.795905558E0,4.781740159E-2,2.393290401E-2,-1.984615326E-1,2.055389688E-1
8.799872843E0,1.409655511E-1,-2.378733829E-2,-1.469602585E-1,2.050230271E-1
8.803840128E0,1.028702557E-1,3.351713344E-2,-7.452106476E-2,1.313738057E-1
8.807837931E0,1.035156921E-1,7.321346551E-3,1.393127441E-2,1.047052101E-1
8.811805216E0,2.371224016E-2,-3.542988375E-2,-5.179405212E-3,4.294616670E-2
8.815772501E0,-1.489726454E-2,-4.479366168E-2,-6.212425232E-2,7.802450477E-2
8.819739786E0,-8.354440331E-3,-1.857842505E-2,-2.349281311E-1,2.358096294E-1
8.823707071E0,2.851317078E-2,-3.299238905E-2,-3.231916428E-1,3.261201260E-1
8.827704874E0,1.939973235E-2,-2.812413126E-2,-3.228855133E-1,3.246881135E-1
8.831672159E0,2.439282835E-2,8.047152311E-3,-8.279418945E-2,8.668704945E-2
8.835639444E0,2.043483779E-2,-4.377917945E-2,1.315736771E-1,1.401635889E-1
8.839606730E0,-8.501641452E-3,-5.497483909E-2,2.990398407E-1,3.041699150E-1
8.843574015E0,-1.073151454E-1,-5.205997080E-2,2.277040482E-1,2.570523576E-1
8.847571817E0,-1.028864533E-1,2.826929092E-3,7.861423492E-2,1.295137511E-1
8.851539103E0,-1.059866920E-1,1.682206988E-2,-5.499553680E-2,1.205847005E-1
8.855506388E0,-2.809263766E-3,2.601337805E-2,-1.115207672E-1,1.145489822E-1
8.859473673E0,1.811593771E-3,4.478920251E-2,-1.414461136E-1,1.483791009E-1
8.863440958E0,2.051399648E-2,1.609851047E-2,-4.530429840E-2,5.227299059E-2
8.867438761E0,4.618545622E-2,6.941933185E-3,2.233524323E-1,2.281832505E-1
8.871406046E0,2.167617679E-1,-4.477966577E-3,4.328012466E-1,4.840688332E-1
8.875373331E0,2.223872095E-1,-2.089484408E-2,4.102048874E-1,4.670767765E-1
8.879340616E0,1.355883479E-1,9.365007281E-5,1.978683472E-2,1.370245514E-1
8.883307901E0,-5.069464445E-2,2.530205250E-2,-4.291009903E-1,4.328253698E-1
8.887305704E0,9.847045690E-2,6.019414216E-2,-5.110054016E-1,5.238762126E-1
8.891272989E0,1.862627268E-1,5.284315348E-2,-2.099819183E-1,2.856196917E-1
8.895240274E0,1.333139241E-1,-3.943623230E-2,1.716346741E-1,2.208761647E-1
8.899207560E0,-1.033627912E-1,-4.817446321E-2,2.841701508E-1,3.061981713E-1
8.903174845E0,-2.824689746E-1,-7.396827638E-2,1.013603210E-1,3.090856551E-1
8.907172648E0,-1.539190412E-1,6.898745894E-3,-1.321582794E-1,2.029888537E-1
8.911139933E0,-3.729231656E-3,1.131694019E-2,-2.070360184E-1,2.073786228E-1
8.915107218E0,-3.844043612E-2,-1.952600479E-2,-7.711029053E-2,8.834550865E-2
8.919074503E0,-2.054529637E-1,-4.524130747E-2,-4.323196411E-2,2.147712712E-1
8.923041788E0,-2.064681053E-1,-1.632974669E-2,-7.849311829E-2,2.214879427E-1
8.927039591E0,3.742290288E-2,4.628822207E-4,-5.172157288E-2,6.384206310E-2
8.931006876E0,9.382386506E-2,6.243523955E-2,7.454109192E-2,1.351201361E-1
8.934974161E0,-2.617543563E-2,5.247827619E-3,2.519845963E-1,2.533948103E-1
8.938941446E0,-1.662397087E-1,1.007578894E-2,1.952724457E-1,2.566485735E-1
8.942908732E0,-5.769075081E-2,-2.161700279E-3,-4.851722717E-2,7.541098733E-2
8.946876017E0,2.017477751E-1,1.872520149E-2,-2.665491104E-1,3.348152120E-1
8.950873819E0,2.110725343E-1,6.343948096E-2,-2.785701752E-1,3.552147590E-1
8.954841105E0,2.458361834E-1,2.772730216E-2,8.225440979E-2,2.607106064E-1
8.958808390E0,1.537581086E-1,-2.411750704E-2,4.001646042E-1,4.293657189E-1
8.962775675E0,1.231963187E-1,-6.209883839E-2,3.757553101E-1,4.002819653E-1
8.966773478E0,7.092244923E-4,-5.203545094E-3,-2.402687073E-2,2.459411307E-2
8.970740763E0,-8.143371344E-2,4.180592299E-2,-4.472208023E-1,4.564927501E-1
8.974708048E0,-7.431039214E-2,1.132890880E-1,-3.605880737E-1,3.852015197E-1
8.978675333E0,4.418675974E-2,2.777557820E-2,1.730899811E-1,1.807874277E-1
8.982642618E0,1.743311808E-2,-7.408569008E-2,6.248149872E-1,6.294333732E-1
8.986640421E0,-1.747832447E-1,-1.334805489E-1,5.116481781E-1,5.569112117E-1
8.990607706E0,-3.058859706E-1,2.300634980E-3,-1.742553711E-2,3.063905502E-1
8.994574991E0,-2.779230475E-1,6.372192502E-2,-3.617324829E-1,4.605997105E-1
8.998542276E0,7.548912615E-2,6.846930087E-2,-8.390808105E-2,1.320121941E-1
9.002509562E0,8.329814672E-2,-3.842623532E-2,3.752937317E-1,3.863425188E-1
9.006507364E0,-2.221734449E-2,-6.659097970E-2,5.063400269E-1,5.111831294E-1
9.010474649E0,-7.300195843E-2,-4.542443901E-2,8.009052277E-2,1.175038613E-1
9.014441935E0,-6.680063903E-3,5.865615234E-2,-5.154085159E-1,5.187784746E-1
9.018409220E0,1.434983611E-1,1.439569592E-1,-6.582298279E-1,6.888990435E-1
9.022376505E0,1.164270341E-1,6.063866243E-2,-1.552801132E-1,2.033327697E-1
9.026374308E0,1.033618599E-1,-3.618990630E-2,5.048580170E-1,5.165994587E-1
9.030341593E0,9.235259891E-2,-1.166909933E-1,7.122526169E-1,7.276328612E-1
9.034308878E0,1.028854325E-1,-3.822901100E-2,1.327047348E-1,1.722132868E-1
9.038276163E0,1.794387400E-2,-2.068546042E-2,-6.661128998E-1,6.666755329E-1
9.042243448E0,-1.167430580E-1,8.344216645E-2,-9.809226990E-1,9.913631414E-1
9.046241251E0,-1.361742169E-1,2.642731369E-2,-3.675661087E-1,3.928697806E-1
9.050208536E0,1.103334129E-1,-7.946160436E-2,5.534868240E-1,5.699432191E-1
9.054175821E0,8.469061553E-2,-1.090815365E-1,1.004739761E0,1.014186014E0
9.058143107E0,-5.019328371E-2,-5.888729542E-2,5.467844009E-1,5.522320711E-1
9.062140909E0,-2.827303708E-1,1.857561618E-2,-2.931957245E-1,4.077318346E-1
9.066108194E0,-2.644862533E-1,1.151587963E-1,-8.356065750E-1,8.839982323E-1
9.070075480E0,-7.284355164E-2,5.534948036E-2,-4.711103439E-1,4.799111419E-1
9.074042765E0,1.753011942E-1,-6.527432799E-2,4.285354614E-1,4.675830282E-1
9.078010050E0,2.129801214E-1,-9.476733208E-2,1.023405075E0,1.049618658E0
9.082007853E0,1.417195946E-1,-5.841135979E-2,8.810663223E-1,8.943009531E-1
9.085975138E0,-4.775726050E-2,9.970527142E-3,1.243648529E-1,1.335918560E-1
9.089942423E0,-2.868645191E-1,6.105558574E-2,-5.644350052E-1,6.360864029E-1
9.093909708E0,-2.540954053E-1,7.217299193E-2,-6.259098053E-1,6.793647769E-1
9.097876993E0,8.724805713E-2,7.973919809E-2,-1.182022095E-1,1.671595810E-1
9.101874796E0,4.142957032E-1,-1.707312465E-2,5.921068192E-1,7.228574594E-1
9.105842081E0,4.422234893E-1,-6.144519895E-2,9.285221100E-1,1.030286579E0
9.109809366E0,9.212042391E-2,1.523188502E-2,6.978158951E-1,7.040349468E-1
9.113776651E0,-4.197548628E-1,-2.867352217E-2,1.087236404E-1,4.345539618E-1
9.117743937E0,-4.110148549E-1,-2.265272662E-2,-4.102964401E-1,5.811966326E-1
9.121741739E0,-1.506560445E-1,3.871184215E-2,-6.130352020E-1,6.324618640E-1
9.125709024E0,8.697487414E-2,1.455453038E-2,-4.640254974E-1,4.723305255E-1
9.129676310E0,2.530287802E-1,3.426038101E-2,2.435207367E-2,2.564963174E-1
9.133643595E0,-5.517266691E-4,-6.027052924E-2,5.599460602E-1,5.631806383E-1
9.137610880E0,-1.968247890E-1,-3.991264850E-2,9.203262329E-1,9.419837536E-1
9.141608683E0,-2.288793027E-1,-9.940481186E-2,7.470331192E-1,7.876074740E-1
9.145575968E0,-1.559046805E-1,-5.249053612E-2,4.788875580E-2,1.713325968E-1
9.149543253E0,-3.262830526E-2,4.860752448E-2,-7.986431122E-1,8.007859379E-1
9.153510538E0,1.013959050E-1,7.816448808E-2,-1.149156570E0,1.156266250E0
9.157477823E0,2.373863161E-1,8.293269575E-2,-7.699460983E-1,8.099673385E-1
9.161475626E0,3.278854489E-1,1.270128787E-2,2.233257294E-1,3.969188478E-1
9.165442911E0,2.613164783E-1,-7.847079635E-2,1.062336922E0,1.096815255E0
9.169410196E0,2.694186568E-2,-1.203724518E-1,1.233196259E0,1.239349992E0
9.173377482E0,-1.903455108E-1,-7.092001289E-2,4.019346237E-1,4.503470922E-1
9.177375284E0,-1.813477278E-1,5.365734920E-2,-7.200059891E-1,7.444291328E-1
9.181342569E0,-2.241551578E-1,1.376901269E-1,-1.357545853E0,1.382799641E0
9.185309855E0,-5.556989461E-2,7.027652860E-2,-1.071316719E0,1.075056425E0
9.189277140E0,2.577245533E-1,4.794888198E-2,-3.542900085E-3,2.621709229E-1
9.193244425E0,3.986433744E-1,-8.589193225E-2,1.060531616E0,1.136231171E0
9.197242228E0,1.181104928E-1,-1.773255318E-1,1.566142082E0,1.580568080E0
9.201209513E0,-2.309544086E-1,-1.293596178E-1,1.083567619E0,1.115433833E0
9.205176798E0,-5.510056615E-1,-1.608248428E-2,1.577758789E-2,5.514660620E-1
9.209144083E0,-3.642369509E-1,4.399156198E-2,-7.637434006E-1,8.472943974E-1
9.213111368E0,4.817583412E-2,1.192370355E-1,-1.061705589E0,1.069465820E0
9.217109171E0,2.403571606E-1,5.009337887E-2,-5.702066422E-1,6.208192378E-1
9.221076456E0,3.658425808E-1,1.827655733E-2,3.295707703E-1,4.927389969E-1
9.225043741E0,1.303313524E-1,-8.011972159E-2,1.182810783E0,1.192663733E0
9.229011026E0,-1.255321950E-1,-1.027343720E-1,1.418059349E0,1.427306905E0
9.232978312E0,-1.661028266E-1,-5.998936668E-2,9.500436783E-1,9.663187175E-1
9.236976114E0,-1.087503806E-1,1.711246371E-2,-6.259346008E-2,1.266389471E-1
9.240943399E0,-3.468832374E-2,3.897245601E-2,-8.659257889E-1,8.674961694E-1
9.244910685E0,8.886220306E-2,9.045666456E-2,-1.013110161E0,1.021014739E0
9.248877970E0,8.847949654E-2,5.263450369E-2,-4.547023773E-1,4.662116089E-1
9.252875773E0,7.053688169E-3,1.588261873E-2,3.612403870E-1,3.616581663E-1
9.256843058E0,-2.695119381E-2,-2.088979632E-2,9.227104187E-1,9.233402770E-1
9.260810343E0,-1.402109861E-1,-6.565412879E-2,9.741716385E-1,9.863974688E-1
9.264777628E0,-8.216442913E-2,-5.417889357E-2,5.736351013E-1,5.820168171E-1
9.268744913E0,-5.054958910E-2,6.874371320E-3,2.058219910E-2,5.501040682E-2
9.272742716E0,-1.492675245E-1,5.364670977E-2,-3.811435699E-1,4.128306968E-1
9.276710001E0,3.273586184E-2,6.514631212E-2,-4.787015915E-1,4.842219453E-1
9.280677286E0,1.798756421E-1,2.460657805E-2,-2.892160416E-1,3.414771573E-1
9.284644571E0,2.689357102E-1,-4.424544796E-2,-1.627731323E-2,2.730366767E-1
9.288611857E0,2.238139510E-1,-2.921093255E-2,2.754592896E-1,3.561232700E-1
9.292609659E0,-1.715376228E-2,-1.206342876E-2,3.898868561E-1,3.904504302E-1
9.296576944E0,-1.231803522E-1,-3.591820970E-2,3.654670715E-1,3.873366718E-1
9.300544230E0,-4.159994423E-2,-2.644278109E-3,2.191524506E-1,2.230814743E-1
9.304511515E0,9.567570686E-2,2.557930723E-2,-5.131244659E-2,1.115397195E-1
9.308478800E0,1.752432436E-2,3.711398318E-2,-2.401514053E-1,2.436334279E-1
9.312476603E0,-2.072115242E-2,4.419135302E-2,-1.657247543E-1,1.727626581E-1
9.316443888E0,-1.101934314E-1,3.851875663E-3,-3.161621094E-2,1.147040281E-1
9.320411173E0,-1.761765927E-1,1.636853442E-2,3.055725098E-1,3.531015144E-1
9.324378458E0,-1.867433488E-1,-4.543104768E-2,4.295206070E-1,4.705581901E-1
9.328376261E0,8.341182023E-2,9.626679122E-3,4.313745499E-1,4.394703710E-1
9.332343546E0,3.345357627E-2,2.375692874E-2,2.825870514E-1,2.855503021E-1
9.336310831E0,-7.116267830E-2,-4.212930799E-4,1.578989029E-1,1.731945952E-1
9.340278116E0,-1.805521846E-1,4.481188953E-2,3.334999084E-2,1.889958166E-1
9.344245401E0,-1.419365257E-1,2.551296726E-2,9.399414062E-3,1.445172578E-1
9.348243204E0,8.528299630E-3,-2.955711633E-2,6.993293762E-3,3.154776027E-2
9.352210489E0,1.701726019E-1,-2.226078138E-2,8.111858368E-2,1.898275045E-1
9.356177774E0,1.875755489E-1,-1.724696904E-2,2.077388763E-1,2.804237601E-1
9.360145060E0,1.692024469E-1,-3.363782167E-2,3.700599670E-1,4.082956653E-1
9.364112345E0,7.251318544E-2,-6.926958263E-2,4.126424789E-1,4.246530967E-1
9.368110148E0,5.558568984E-3,-5.268880725E-2,2.184314728E-1,2.247650249E-1
9.372077433E0,8.514326066E-2,1.625620574E-2,-4.211425781E-3,8.678349594E-2
9.376044718E0,1.604279131E-2,5.397136137E-2,-2.146301270E-1,2.218927002E-1
9.380012003E0,5.844070762E-2,1.063935086E-1,-2.071876526E-1,2.401283373E-1
9.383979288E0,-6.744334847E-2,1.572214812E-2,2.022266388E-2,7.214393480E-2
9.387977091E0,-1.311402619E-1,-1.482391730E-2,2.664728165E-1,2.973638827E-1
9.391944376E0,-1.367150247E-1,-3.357176855E-2,3.785247803E-1,4.038552598E-1
9.395911661E0,-1.228029653E-2,-7.662080228E-2,3.254442215E-1,3.345676230E-1
9.399878946E0,-6.664904952E-2,-1.219181716E-2,2.365608215E-1,2.460726691E-1
9.403846232E0,-9.434185177E-2,2.097352967E-2,1.119318008E-1,1.478817162E-1
9.407844034E0,-1.508100927E-1,3.895364702E-3,-3.406047821E-2,1.546576028E-1
9.411811319E0,-8.071953058E-2,-1.011915505E-3,-5.317687988E-3,8.090083063E-2
9.415778605E0,5.086326972E-2,1.346579194E-2,7.599163055E-2,9.242904129E-2
9.419745890E0,8.600018919E-2,2.807045728E-2,2.121801376E-1,2.306607767E-1
9.423713175E0,1.564737558E-1,-4.337734357E-2,3.266906738E-1,3.648183474E-1
9.427710978E0,1.289337426E-1,-6.938451529E-2,4.123487473E-1,4.375724058E-1
9.431678263E0,9.457685053E-2,-6.219815463E-2,3.161849976E-1,3.358367815E-1
9.435645548E0,6.795926392E-2,-5.060894415E-2,3.602027893E-2,9.207164208E-2
9.439612833E0,3.433133289E-2,-2.001266554E-2,-1.840076447E-1,1.882497291E-1
9.443580118E0,-1.941196620E-3,7.294708490E-2,-2.866001129E-1,2.957442648E-1
9.447577921E0,-8.396220207E-2,4.906662554E-2,-1.379947662E-1,1.688186620E-1
9.451545206E0,-3.455561772E-2,1.605871692E-2,2.160654068E-1,2.193997108E-1
9.455512491E0,-7.810340822E-2,2.384067327E-2,5.027370453E-1,5.093260810E-1
9.459479776E0,-8.542206138E-3,7.398582995E-3,6.288414001E-1,6.289429345E-1
9.463447062E0,-9.413899481E-2,3.122216463E-2,5.778436661E-1,5.862936775E-1
9.467414347E0,-1.151382327E-1,-2.660669386E-2,3.045330048E-1,3.266574349E-1
9.471412149E0,7.053274661E-3,1.356565207E-2,6.024456024E-2,6.215450618E-2
9.475379435E0,-6.757158041E-2,-3.636330366E-3,-1.096010208E-1,1.288080942E-1
9.479346720E0,1.373637617E-1,3.439734504E-2,-1.333780289E-1,1.945293781E-1
9.483314005E0,-1.229144633E-2,3.451569751E-2,1.503276825E-2,3.960299419E-2
9.487281290E0,4.396401718E-2,-2.004755661E-2,2.971677780E-1,3.010704695E-1
9.491279093E0,-2.846374363E-2,-2.177110687E-2,5.909004211E-1,5.919860416E-1
9.495246378E0,-1.479953974E-1,-9.303690493E-2,6.618919373E-1,6.845870580E-1
9.499213663E0,8.261289448E-3,-2.616953105E-2,4.578170776E-1,4.586388229E-1
9.503180948E0,-1.109821647E-1,-5.096292868E-2,-9.022712708E-3,1.224568101E-1
9.507148233E0,6.993647665E-2,-1.362709701E-2,-3.868331909E-1,3.933404710E-1
9.511146036E0,-4.806632921E-2,6.482045352E-2,-4.389562607E-1,4.463122920E-1
9.515113321E0,2.333134413E-3,5.560863018E-2,-5.584144592E-2,7.884180585E-2
9.519080607E0,2.162057161E-2,-3.910771757E-2,4.869947433E-1,4.890406351E-1
9.523047892E0,7.603988796E-2,-1.122661382E-1,8.570137024E-1,8.676740381E-1
9.527015177E0,1.059554145E-2,-2.573100105E-2,8.368120193E-1,8.372745700E-1
9.531012980E0,-2.087715566E-1,-2.398737520E-2,3.240537643E-1,3.862276520E-1
9.534980265E0,-2.220504880E-1,3.008715436E-2,-1.665430069E-1,2.791921009E-1
9.538947550E0,-1.169532388E-1,1.248983517E-1,-4.150133133E-1,4.489027830E-1
9.542914835E0,8.465395868E-2,1.127159968E-1,-2.949457169E-1,3.269008482E-1
9.546882120E0,1.447886415E-2,-3.026711568E-2,6.887531281E-2,7.661295264E-2
9.550879923E0,2.431177199E-1,-3.646616638E-2,5.637435913E-1,6.150145069E-1
9.554847208E0,9.891177714E-2,1.212112233E-2,8.284568787E-1,8.344287034E-1
9.558814493E0,-1.774900034E-2,-8.592954278E-2,6.432905197E-1,6.492469531E-1
9.562781778E0,-7.380039990E-2,1.161854714E-2,2.742347717E-1,2.842291324E-1
9.566749064E0,-2.444716245E-1,-2.506589517E-2,-2.354326248E-1,3.403280698E-1
9.570716349E0,2.659604847E-1,7.810518146E-3,-3.618717194E-1,4.491626931E-1
9.574714151E0,6.921693683E-2,4.378165305E-2,-1.557817459E-1,1.759993462E-1
9.578681437E0,2.540361322E-2,-1.756585538E-1,1.696195602E-1,2.455036992E-1
9.582648722E0,-2.276598662E-2,-2.184198424E-2,4.252595901E-1,4.264282840E-1
9.586616007E0,-3.808181584E-1,-1.431570202E-2,5.227613449E-1,6.469210406E-1
9.590583292E0,1.039188355E-1,-4.315202683E-2,4.049301147E-1,4.202732678E-1
9.594581095E0,5.221021175E-2,2.815445140E-2,1.748704910E-1,1.846571634E-1
9.598548380E0,-1.864204854E-1,-2.967065200E-2,-5.490303040E-2,1.965891342E-1
9.602515665E0,-1.481969357E-1,9.941424429E-2,-6.917572021E-2,1.913917552E-1
9.606482950E0,-7.018972188E-2,1.345716789E-2,1.293745041E-1,1.478020796E-1
9.610450235E0,1.510576755E-1,-4.594455287E-2,3.396406174E-1,3.745464887E-1
9.614448038E0,1.018901616E-1,1.665420458E-2,5.233421326E-1,5.334284913E-1
9.618415323E0,-7.382740825E-2,-9.588681161E-3,4.222612381E-1,4.287738124E-1
9.622382608E0,-2.503358945E-2,-6.489407271E-2,2.663106918E-1,2.752440841E-1
9.626349894E0,4.952431470E-2,2.800165117E-2,1.057720184E-1,1.201019155E-1
9.630317179E0,1.925251819E-2,-1.047048718E-3,-4.499435425E-2,4.895148294E-2
9.634314982E0,9.719862044E-2,-1.124590635E-3,1.484107971E-2,9.833155224E-2
